vote_id,knesset_num,session_id,sess_item_nbr,sess_item_id,sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,is_elctrnc_vote,vote_type,is_accepted,total_for,total_against,total_abstain,vote_stat,session_num,vote_nbr_in_sess,reason,modifier,remark,FilePath,CommitteeID,CommitteeName
10306,17,290603,47,287073,"הצעת חוק הרבנות הראשית לישראל (תיקון מס` 2), התשס""ח-2008 ",102,אישור החוק,2008-04-02T00:00:00,18:31,1,1,1,35,0,3,1,229,50,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300892.pdf,200.0,ועדת הפנים ואיכות הסביבה
10313,17,290603,48,262958,"הצעת חוק איגודי ערים (תיקון מס` 5), התשס""ח-2007",102,אישור החוק,2008-04-02T00:00:00,18:54,1,1,1,23,1,2,1,229,57,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300829.pdf,200.0,ועדת הפנים ואיכות הסביבה
10353,17,293852,3,286171,"הצעת חוק הרשויות המקומיות (בחירות)(הוראת שעה), התשס""ח-2008 ",102,אישור החוק,2008-05-20T00:00:00,16:34,1,1,1,15,0,0,1,234,3,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300888.pdf,200.0,ועדת הפנים ואיכות הסביבה
10355,17,293852,4,277215,"הצעת חוק לתיקון פקודת העיריות (מס` 115), התשס""ח-2008",102,אישור החוק,2008-05-20T00:00:00,16:38,1,1,1,17,0,0,1,234,5,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300879.pdf,200.0,ועדת הפנים ואיכות הסביבה
10391,17,294712,6,260774,"הצעת חוק לתיקון פקודת הסטטיסטיקה (מס` 2) (עריכת פעולות סטטיסטיוית לפי מין), התשס""ח-2007",102,אישור החוק,2008-05-27T00:00:00,16:36,1,1,1,11,0,0,1,237,6,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300802.pdf,202.0,הוועדה לקידום מעמד האישה
10393,17,294712,7,281775,"הצעת חוק ניירות ערך (תיקון מס` 36),התשס""ח-2008",102,אישור החוק,2008-05-27T00:00:00,16:44,1,1,1,13,0,0,1,237,8,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300884.pdf,196.0,ועדת הכספים
10395,17,294712,8,266935,"הצעת חוק לתיקון פקודת מס הכנסה (תיקון מס` 165), התשס""ח-2007 ",102,אישור החוק,2008-05-27T00:00:00,16:49,1,1,1,13,0,0,1,237,10,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300853.pdf,196.0,ועדת הכספים
10399,17,294712,9,103033,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס` 40), התשס""ח-2008",102,אישור החוק,2008-05-27T00:00:00,17:12,1,1,1,27,0,0,1,237,14,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_299991.pdf,390.0,הוועדה המשותפת לוועדת הכלכלה ולוועדת המדע לדיון בהצעת חוק הגבלת הפצת פרסומות ברשתות תקשורת
10402,17,294712,11,102532,"הצעת חוק הגבלת הפרסומת והשיווק של מוצרי טבק (תיקון מס` 5), התשס""ח-2008 ",102,אישור החוק,2008-05-27T00:00:00,17:45,1,1,1,10,0,0,1,237,17,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_299988.pdf,191.0,ועדת הכלכלה
10451,17,295997,13,188181,"הצעת חוק הרשויות המקומיות (אכיפה סביבתית - סמכויות פקחים), התשס""ח-2008",102,אישור החוק,2008-06-03T00:00:00,17:56,1,1,1,15,0,0,1,240,8,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300698.pdf,200.0,ועדת הפנים ואיכות הסביבה
